Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
San Marino,SMR,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.39573155,49.36143441,49.31658663,49.2793825,49.2614912,49.18659179,49.124403,49.08694924,49.06238041,49.03548335,48.95151082,48.9677136,49.15746972,49.32667017,49.41097793,49.4874514,49.57837302,49.70705986,49.84371243,49.96443306,50.04684718,50.09724023,50.15593469,50.22982752,50.32132513,50.40690616,50.56721751,50.79110398,50.95377518,51.0152173,51.03320076,51.05503218,51.08366935,51.14345974,51.26961484,51.35015671,51.36913018,51.35177371,51.27130053,51.15891532,51.08302576,51.05908176,51.06725303,51.05765533,51.03289451,50.99972889,50.94963116,50.9449493,50.97068404,50.99327087,51.05353075,51.28481305,51.42158638,51.3684843,51.35823175,51.36133452,51.37140155,51.36246183,51.32333997,51.28152613,51.29532155,51.3439028,51.33986928,
Somalia,SOM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.21562445,50.20406279,50.19291544,50.18209834,50.1715045,50.16086765,50.15050698,50.14040622,50.1303922,50.12065295,50.11100579,50.10146949,50.09223576,50.08313577,50.07514864,50.06814813,50.0609745,50.05251146,50.04490652,50.03731872,50.02754478,50.01668088,50.0052001,49.99382175,49.98181824,49.96945241,49.95664087,49.94351777,49.98158638,50.05345839,50.10361338,50.1589555,50.2022591,50.19684388,50.16835186,50.14150741,50.11684253,50.09186983,50.06717255,50.04411127,50.02226117,50.00159303,49.98224969,49.96488623,49.94995727,49.93597198,49.92340732,49.91339341,49.90490936,49.89520493,49.88959102,49.88603842,49.88118479,49.87756842,49.87477492,49.87321186,49.87307287,49.87351843,49.87285783,49.87032344,49.86718281,49.86617801,49.86539858,
Serbia,SRB,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.28782297,52.22699883,52.12403657,52.06100069,52.00286374,51.95001759,51.90226745,51.86107951,51.82595312,51.79624861,51.77108383,51.74975766,51.72589418,51.69476766,51.66169517,51.62921418,51.59488141,51.56180419,51.53256033,51.5066789,51.48884983,51.48376924,51.48652095,51.48935824,51.49063864,51.49268794,51.49520677,51.49707372,51.49839759,51.49971603,51.50343742,51.52235131,51.54503643,51.55776541,51.57173488,51.58715444,51.60435187,51.62493396,51.65370861,51.69128555,51.72583012,51.75147923,51.77399706,51.78553611,51.79027634,51.80273285,51.82356373,51.85065455,51.87640639,51.9019817,51.92846694,51.95187771,51.97244232,51.9926319,52.01036326,52.02377925,52.03506124,52.0413724,52.04318965,52.04786993,52.06172053,52.07315731,52.06908943,
Sub-Saharan Africa (excluding high income),SSA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.2990303,50.30612119,50.31153804,50.31455666,50.31802103,50.32105526,50.32299854,50.3257333,50.32905872,50.33139184,50.33427101,50.32810296,50.31326192,50.29673831,50.27681179,50.25744602,50.24406923,50.2342079,50.22992495,50.22664288,50.19757789,50.18863975,50.22297977,50.27259699,50.33261397,50.39926581,50.43006507,50.42042585,50.41845222,50.41555499,50.40767275,50.40028455,50.40962688,50.4344339,50.45512278,50.47544822,50.49884278,50.50670873,50.49994566,50.49396668,50.48248355,50.46784342,50.45185719,50.43292713,50.41379531,50.39615382,50.37799495,50.35899914,50.34161899,50.32689228,50.31247748,50.29784973,50.28402296,50.27000088,50.25487321,50.23423486,50.22123003,50.21395845,50.20263637,50.19295165,50.18407259,50.1769562,50.17046656,
South Sudan,SSD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.31213416,50.42243807,50.52191146,50.64757769,50.75424912,50.84812996,51.01558563,51.2114842,51.38777794,51.55801583,51.7235767,51.81305508,51.83205545,51.79991898,51.7176235,51.63316147,51.54971033,51.46868377,51.39521376,51.32669825,51.26209085,51.20236635,51.1481603,51.11291602,51.1046072,51.10675115,51.10548094,51.17310463,51.24529609,51.26328287,51.29113582,51.31736312,51.39285721,51.51605007,51.53633297,51.50675909,51.5222376,51.52708425,51.5767876,51.58292658,51.49251608,51.40060155,51.31212516,51.22285486,51.13298706,51.04684356,50.96447271,50.88834726,50.81899272,50.75692688,50.69398386,50.63696848,50.5924439,50.55441498,50.54476458,50.54451377,50.54324896,50.55851696,50.56219,50.54263794,50.51895457,50.49823823,50.47689194,
Sub-Saharan Africa,SSF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.29905125,50.30612189,50.31152142,50.31452277,50.31797246,50.32099291,50.32292196,50.32564271,50.32895482,50.33127608,50.33414448,50.32796737,50.31311404,50.29658841,50.27666801,50.25730813,50.243938,50.23409342,50.22982876,50.22655498,50.19750313,50.18857657,50.22292178,50.27254172,50.33256,50.39921194,50.43001672,50.42038733,50.41841226,50.41550513,50.40761724,50.40022291,50.40956032,50.43436152,50.45505205,50.47539166,50.49880269,50.50665663,50.49987106,50.49388401,50.48239141,50.46774378,50.45175071,50.43281487,50.41367259,50.39602165,50.37785152,50.3588467,50.34145424,50.32671742,50.31228665,50.29765217,50.28381319,50.26977943,50.25464486,50.2340016,50.22099372,50.21371872,50.2023944,50.19270689,50.18382815,50.17671516,50.17018774,
Small states,SST,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.35086038,51.30368382,51.25785027,51.21443268,51.1779578,51.14944547,51.12650717,51.08996682,51.04089446,50.99481164,50.9421597,50.87863163,50.81103907,50.74197039,50.68048869,50.61954622,50.55378373,50.49132427,50.43019106,50.36306087,50.30058268,50.25665488,50.22515875,50.1983406,50.17097141,50.14424376,50.1277863,50.11856884,50.10799245,50.094597,50.07778152,50.06765667,50.06496278,50.05917118,50.05009942,50.04056718,50.03084015,50.01527486,49.9905701,49.96060308,49.92570283,49.88738684,49.84831894,49.80078153,49.74805727,49.63355566,49.38904952,49.09029779,48.82978246,48.66396948,48.61121842,48.58574082,48.53163745,48.45053516,48.32019544,48.15608733,48.0256754,47.97213465,47.97605206,48.03714283,48.13746651,48.20741823,48.24515803,
Sao Tome and Principe,STP,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,43.68588142,43.97205444,44.59867664,45.18158015,45.71360153,46.20381988,46.66721788,47.10320265,47.50933248,47.893083,48.17292448,48.34902683,48.51240181,48.68076438,48.83535854,48.95916873,49.05992416,49.14672366,49.22133846,49.30907101,49.43215719,49.60270243,49.75973685,49.87627862,49.98803793,50.07457296,50.12664501,50.16306783,50.19517435,50.23287496,50.28294126,50.30710734,50.29924869,50.28631165,50.27015444,50.25436401,50.23557735,50.21502877,50.19743902,50.1798206,50.16491086,50.15520519,50.14315174,50.13007115,50.12143541,50.11813459,50.11796651,50.11863758,50.11608929,50.11452439,50.11639526,50.10427641,50.08898296,50.08231961,50.07822904,50.07507806,50.07281364,50.07402565,50.07807177,50.08224642,50.09490443,50.11138153,50.12402146,
Suriname,SUR,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.85581007,49.8512424,49.80072219,49.71002098,49.64710205,49.60927402,49.57096663,49.52651184,49.47449559,49.41841803,49.3622308,49.31050492,49.33325619,49.42484943,49.51193732,49.59542201,49.67846857,49.76309582,49.84720531,49.93640059,49.99813389,50.02461029,50.04664871,50.06576017,50.08298115,50.09776042,50.11494194,50.13493185,50.15305653,50.16602997,50.17637539,50.1857056,50.19510346,50.20396567,50.21123062,50.16018781,50.05858046,49.96566472,49.87883027,49.79700632,49.71899674,49.6429993,49.57108214,49.50653063,49.50330218,49.55445353,49.60260372,49.64769124,49.69022621,49.73027128,49.77072956,49.81200624,49.85155283,49.88855336,49.92364161,49.95577566,49.99458254,50.04161284,50.0869946,50.11885704,50.14438322,50.18034699,50.22587535,
Slovak Republic,SVK,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.61142189,50.55899808,50.53604943,50.53671968,50.53879921,50.53517683,50.54022951,50.55910505,50.57803248,50.60601453,50.63622256,50.65845281,50.67935362,50.70054892,50.71861365,50.73829564,50.75445925,50.76687764,50.78630159,50.80985129,50.83263921,50.86141137,50.8936649,50.923868,50.95718685,50.98851255,51.01645067,51.04778267,51.0841722,51.12354002,51.16352312,51.19775176,51.22837281,51.25537899,51.2780842,51.30045867,51.32028153,51.33907547,51.36200701,51.38919589,51.41549913,51.42566032,51.42271757,51.42048119,51.41314372,51.40289444,51.39423886,51.3852865,51.37629152,51.36047517,51.34140683,51.32243627,51.30088405,51.2847803,51.27217681,51.25264451,51.22820856,51.20688486,51.18728709,51.17163349,51.16681734,51.17346615,51.13734446,
Slovenia,SVN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.55409107,52.50058254,52.42763847,52.34989133,52.27662018,52.20991546,52.14433914,52.07933781,52.0149225,51.95302306,51.89698878,51.86026859,51.84389072,51.82968841,51.81274133,51.79571876,51.78051456,51.7632429,51.74471813,51.72660439,51.70990287,51.70112507,51.70149111,51.70918949,51.72000385,51.72833234,51.73458192,51.74200799,51.75161414,51.76145603,51.77228473,51.75884776,51.71532737,51.66795954,51.62045325,51.57229198,51.52579512,51.4811833,51.43538709,51.39057757,51.34989536,51.31428352,51.26504272,51.19465007,51.11928451,51.03702255,50.9516431,50.86967417,50.7859017,50.69403367,50.59945452,50.54189081,50.51600644,50.4921409,50.46809101,50.39377912,50.27506914,50.15802576,50.04112209,49.9233045,49.80277582,49.74200367,49.7314425,
Sweden,SWE,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.10136936,50.09487402,50.08839276,50.08208511,50.07469621,50.06855557,50.0639964,50.06133729,50.0607097,50.06525305,50.07658481,50.09640419,50.12302722,50.15456166,50.19150134,50.23063058,50.2721173,50.31680863,50.36287182,50.40755021,50.44666216,50.47942837,50.50827129,50.53385911,50.55557746,50.57224074,50.58568383,50.59764205,50.60389316,50.60396365,50.60186659,50.59955172,50.59702982,50.59324079,50.59153134,50.59231631,50.59220347,50.59006895,50.5856909,50.57540641,50.557674,50.53323979,50.50324826,50.47345837,50.44343996,50.41211975,50.37822694,50.33697167,50.29156691,50.24566698,50.19810314,50.14915413,50.0968869,50.04179737,49.98728906,49.93200058,49.87593583,49.81979859,49.76524011,49.71362268,49.66667371,49.62773346,49.60242563,
Eswatini,SWZ,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.60911712,51.65778492,51.70908688,51.75697581,51.79047423,51.80355225,51.80426264,51.83967308,51.92816856,52.03655365,52.14546194,52.25196906,52.35288078,52.44451472,52.52535259,52.59265801,52.64198593,52.64120606,52.59283588,52.53958359,52.49012637,52.50028399,52.50812135,52.4581811,52.40712059,52.30794419,52.18338698,52.0805516,51.96844546,51.87492736,51.79687381,51.71370061,51.64149098,51.59069527,51.59084737,51.59646928,51.57207317,51.66502815,51.77872533,51.79846225,51.81262227,51.82735482,51.84909912,51.86688289,51.87508679,51.87883786,51.88678107,51.89887898,51.82388725,51.65588016,51.49056295,51.34059063,51.19790111,51.06297935,50.93807872,50.82182769,50.71272026,50.61186913,50.51782618,50.42796207,50.37364853,50.36111756,50.38854261,
Sint Maarten (Dutch part),SXM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.41874528,51.86980609,51.43487859,51.10600402,50.85279454,50.63686614,50.43036857,50.26369168,50.14942099,50.04314064,49.95207668,49.88123515,49.86161085,49.98709677,50.16843118,50.31439479,50.45678883,50.54069996,50.61751152,50.66712875,50.72286204,50.70808588,50.6034124,50.50543103,50.46354584,50.43013009,50.41781384,50.39964278,50.39562534,50.40844636,50.41120488,50.41247485,50.43547615,50.48864029,50.55301717,50.6266616,50.70996498,50.81263023,50.9190167,51.03847907,51.17255404,51.28120786,51.38352849,51.50435599,51.64186762,51.7908173,51.9504605,52.1128952,52.28617205,52.46772274,52.64575892,52.72749107,50.33723214,47.95607077,47.6342711,47.37470464,47.12668698,47.10980589,47.06717796,46.83806422,46.63350221,46.47836156,46.46519525,
Seychelles,SYC,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.41351032,50.30993847,50.22126354,50.13053694,50.05422878,49.98233693,49.90666342,49.83274944,49.76258493,49.69867038,49.64048622,49.57984702,49.49519736,49.4576672,49.46411499,49.47409875,49.49261028,49.57413799,49.66238394,49.69688534,49.73809159,49.79372061,49.85173478,49.90801538,49.96881775,50.02874707,50.09001098,50.15312713,50.13436804,50.05331021,49.99507438,49.93589208,49.8971236,49.87404162,49.90791647,50.0327825,50.18133686,50.08819955,49.89699217,49.82177514,49.72020984,49.62220964,49.55175718,49.44731553,49.30295697,49.17271171,49.04182885,48.90687801,48.76399982,48.61254531,48.4422513,48.25476675,48.07625723,47.91860537,47.80155305,47.71563886,47.63501413,47.55281846,47.47092657,47.38102766,47.3258789,47.30865682,47.35338599,
Syrian Arab Republic,SYR,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.68206906,48.70614416,48.73535111,48.76423246,48.79135381,48.81618553,48.84078915,48.86935977,48.89917745,48.92475722,48.94824486,48.9662349,48.97911574,49.00649911,49.03280252,49.04271317,49.05194484,49.06154487,49.07481959,49.09344502,49.11479484,49.14093182,49.18453363,49.21733714,49.22608335,49.23328368,49.2397195,49.24744531,49.25640165,49.26603134,49.27646846,49.28905882,49.30190661,49.31381703,49.32833792,49.34129088,49.35115042,49.3616921,49.37249936,49.38503073,49.39971133,49.41401061,49.42732825,49.44079263,49.44994215,49.454881,49.47065432,49.49704644,49.50841851,49.50965354,49.51536566,49.52163663,49.54451727,49.58587067,49.63395202,49.68234608,49.72926958,49.78571511,49.84157779,49.87657881,49.89714092,49.91111811,49.92766861,
Turks and Caicos Islands,TCA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,54.87152034,54.52444444,54.23397834,53.99361022,53.65118752,53.30973451,53.04317056,52.71988697,52.41707833,52.21613986,52.07413945,51.93312435,51.72998643,51.5161503,51.33621379,51.2168656,51.09478104,50.98039216,50.88607595,50.80469176,50.69755199,50.4335805,50.10173549,49.77163736,49.43268601,49.1594445,48.9284999,48.68269231,48.45599112,48.24975505,48.18515672,48.26831049,48.35561703,48.44570928,48.51409526,48.58618635,48.63343034,48.67696034,48.72092349,48.7377669,48.73026035,48.71284094,48.73774153,48.81089287,48.8740216,48.95186497,49.01305317,49.05588549,49.09561666,49.14453658,49.20608222,49.26336968,49.30956018,49.33916771,49.35543804,49.3896765,49.4326204,49.46039554,49.49743293,49.53806871,49.57990785,49.61874363,49.66194779,
Chad,TCD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.63113137,50.62725555,50.61980623,50.61165699,50.60528457,50.59945965,50.60376666,50.61713095,50.62680583,50.63377014,50.64097285,50.64683447,50.65177561,50.64863573,50.63597362,50.6216287,50.61557017,50.61774649,50.61844511,50.61640603,50.62719051,50.64080422,50.62472582,50.61233671,50.62757136,50.63537852,50.62481439,50.64806563,50.66061917,50.63247945,50.62896973,50.61261797,50.56799017,50.5296141,50.48704702,50.43343917,50.38265815,50.33876563,50.29660344,50.25552222,50.21766802,50.1810558,50.14236224,50.10332342,50.06753522,50.03466263,50.00494906,49.97938492,49.95547212,49.93192491,49.90928333,49.88971994,49.8726294,49.8582331,49.84658826,49.83745011,49.82659344,49.81576817,49.80906435,49.80536206,49.8036342,49.80407154,49.80621853,
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.14811948,49.18366244,49.2103957,49.22849296,49.24508898,49.26593336,49.28447263,49.29662859,49.30619442,49.31324915,49.31674534,49.31555542,49.31340803,49.31219538,49.31277419,49.32021971,49.33131518,49.34041965,49.34903605,49.36015978,49.36936506,49.37310675,49.37437625,49.37534147,49.37582317,49.37379965,49.36914822,49.36142958,49.35206259,49.34063886,49.32663725,49.31133063,49.29599918,49.28300081,49.27137072,49.2598198,49.24857121,49.23784948,49.22934915,49.22099468,49.20897373,49.19834665,49.19109612,49.18454459,49.17809523,49.17142557,49.16513241,49.15975929,49.15532009,49.15251006,49.15186273,49.15177686,49.15173191,49.15327693,49.156635,49.16181908,49.16925317,49.18051655,49.19534177,49.21115907,49.2313489,49.25654395,49.28010724,
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.41633531,53.32683769,53.24235174,53.16141658,53.08791779,53.02408125,52.96635177,52.91696551,52.87317807,52.83355385,52.82904772,52.81271755,52.75012773,52.68670991,52.6244802,52.56630611,52.52610302,52.49392829,52.45886839,52.42904193,52.39613862,52.35770684,52.31739235,52.27566593,52.23594435,52.19825223,52.15973738,52.11958001,52.08151509,52.04414751,52.01131402,51.99207679,51.98420912,51.98803958,52.00078811,52.01967101,52.03797036,52.05242125,52.06422535,52.07603942,52.08447968,52.09573937,52.11243995,52.12983454,52.15005659,52.17196284,52.18868837,52.19527419,52.19134856,52.18064271,52.16137835,52.13734683,52.11224188,52.08570707,52.06039973,52.03871885,52.01912368,52.00029379,51.98166005,51.9665592,51.96144813,51.96367035,51.96058525,
Togo,TGO,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.69381912,50.69276168,50.68831836,50.68143723,50.67339782,50.66386654,50.6521261,50.6389858,50.62456929,50.60773804,50.59045237,50.57442823,50.55828625,50.54090306,50.52158174,50.49991772,50.47848538,50.45768574,50.43691988,50.41691414,50.39748283,50.38103262,50.36828438,50.35662941,50.34601348,50.33885727,50.33352038,50.32932977,50.32602329,50.32254533,50.3167613,50.30781549,50.29551517,50.28015944,50.26454988,50.25117033,50.23791674,50.22479886,50.21103793,50.19438403,50.17758462,50.16004506,50.14035684,50.12017153,50.09744452,50.07277299,50.04638898,50.01963609,49.9920289,49.96518001,49.93870072,49.91093062,49.88402016,49.85883511,49.83586894,49.81470526,49.79524507,49.77779249,49.76323773,49.75170731,49.7421049,49.73552398,49.73018067,
Thailand,THA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.91051482,49.90620243,49.90002894,49.89097044,49.88007926,49.86854349,49.85716864,49.84550086,49.83315318,49.82188041,49.81298193,49.80627444,49.80137644,49.79863947,49.79847728,49.80063909,49.80488575,49.81142196,49.82109021,49.83415472,49.85003089,49.86691504,49.88189812,49.894015,49.90488494,49.91507056,49.92406207,49.93135278,49.93882623,49.94840771,49.99877056,50.07156791,50.14505518,50.23365897,50.32413064,50.40435956,50.47665799,50.55468265,50.62676515,50.68897379,50.73076792,50.75035006,50.76377966,50.7776253,50.7921601,50.80801126,50.82554798,50.84391799,50.86362351,50.88433371,50.91382603,50.95182493,50.99010552,51.02931502,51.06990768,51.11207228,51.15778049,51.20589941,51.2548286,51.3048979,51.35481777,51.40576396,51.45392076,
Tajikistan,TJK,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.08358756,51.04260548,51.0012981,50.96066982,50.92069014,50.88072899,50.84243805,50.8064026,50.76969507,50.73355417,50.69867582,50.66347242,50.62775491,50.58903361,50.54752294,50.50545285,50.46287451,50.42117089,50.38010913,50.34116666,50.30387065,50.26707957,50.23143755,50.19727357,50.16517272,50.2570271,50.47332576,50.69699672,50.908918,50.97429265,50.89725464,50.81510989,50.77226651,50.7952351,50.80809022,50.76325523,50.71081583,50.71363426,50.78042913,50.87543309,50.90712607,50.8416227,50.75832097,50.6767037,50.59533577,50.51291321,50.4281949,50.34151592,50.2522108,50.16146274,50.07735071,50.0050804,49.94089022,49.88345269,49.83488559,49.79500973,49.76254161,49.73650289,49.71450895,49.69587136,49.6868296,49.68091492,49.67508096,
Turkmenistan,TKM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.21806283,51.205286,51.18937507,51.17100046,51.15138071,51.13091332,51.1098272,51.08908516,51.06603976,51.04019196,51.01374923,50.98501436,50.95495827,50.92492739,50.8937615,50.86366084,50.83112164,50.79542493,50.76041869,50.7264192,50.72868344,50.76742266,50.81025372,50.85753627,50.90831756,50.96324572,51.02217022,51.08387958,51.15213426,51.15313466,51.08827889,51.03017388,50.97763353,50.93074928,50.88998719,50.85703172,50.83159095,50.81062463,50.79143327,50.77471424,50.76038512,50.74639263,50.73247998,50.72027919,50.71038335,50.69951031,50.68801575,50.67665109,50.66180295,50.64357801,50.62359884,50.60238087,50.57918743,50.55570094,50.53609721,50.51989697,50.50331759,50.48808027,50.47725779,50.47055901,50.46497541,50.46040945,50.45913631,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.89893513,49.91392704,49.92790215,49.94049756,49.95228631,49.96385108,49.97480261,49.98506906,49.9954176,50.00580707,50.01548629,50.03308105,50.0579629,50.08161299,50.10489154,50.12717671,50.14943428,50.16885863,50.18525869,50.20246717,50.21897722,50.23507199,50.25211869,50.26819609,50.28281082,50.29613344,50.30853534,50.3210975,50.33332945,50.34586473,50.35910208,50.37315685,50.38738015,50.40074648,50.41124619,50.42023577,50.43019787,50.44028852,50.45011982,50.45997334,50.47221186,50.484504,50.4956958,50.50693948,50.51757947,50.52772989,50.53737353,50.54692615,50.55941122,50.57427505,50.58755161,50.59859045,50.60893888,50.61926138,50.62806262,50.63649154,50.64587815,50.65559403,50.6651955,50.67688881,50.69739797,50.72574847,50.74799164,
Timor-Leste,TLS,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.7055955,49.72572279,49.74447782,49.76166575,49.77861745,49.7935867,49.80675982,49.8183805,49.82914024,49.83904219,49.84829095,49.85699163,49.86428902,49.87064131,49.87700012,49.77138134,49.54875748,49.31714107,49.08256077,48.84681876,48.64143975,48.58159415,48.61825154,48.62366624,48.60234177,48.55822163,48.49665106,48.42220973,48.33898352,48.17157496,47.91981596,47.8458044,47.94776096,48.04151015,48.12759024,48.20806469,48.28473094,48.35920464,48.4319197,48.51491203,48.59977686,48.6575043,48.69591124,48.73214268,48.75743798,48.76092655,48.75060831,48.73685698,48.7208027,48.70187886,48.70517398,48.75918259,48.83569663,48.90556194,48.96913481,49.00005225,49.00143888,49.00167708,49.00142252,49.00081066,49.0019577,49.00616378,49.00767616,
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.48173515,49.46947,49.4474324,49.42420858,49.39668488,49.36559358,49.3493606,49.34827087,49.34773719,49.34912318,49.35242093,49.35712173,49.36530441,49.37941876,49.39284612,49.39948838,49.40874837,49.41316657,49.40764958,49.40367233,49.40449098,49.36602619,49.34265719,49.36741641,49.38519625,49.40080286,49.42169995,49.44427487,49.46204027,49.47242361,49.47401929,49.47359915,49.47093813,49.46563633,49.46189609,49.46095858,49.45375571,49.43987025,49.43495356,49.43874494,49.44626758,49.45669356,49.46426291,49.46245289,49.45591371,49.45250349,49.44906065,49.44816318,49.45027297,49.45098252,49.45008628,49.44698644,49.44902131,49.45180073,49.44953115,49.45326248,49.46422636,49.47738194,49.49117505,49.50458517,49.51689991,49.52948295,49.54337061,
Tonga,TON,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.7393961,48.6907524,48.64262901,48.60227938,48.56110346,48.52225626,48.4760759,48.46742123,48.50533381,48.54994882,48.59280329,48.63487441,48.68216186,48.72807937,48.74846479,48.74247141,48.7405316,48.78086951,48.85323246,48.92441921,48.99491252,49.06449415,49.13804665,49.21788804,49.29706664,49.37097522,49.44168607,49.46196813,49.43485231,49.39977028,49.35529288,49.30613069,49.25448318,49.2039561,49.16525453,49.13530112,49.10424672,49.10687675,49.1370889,49.15867506,49.17984854,49.20259665,49.2206466,49.22708553,49.2335961,49.2412409,49.24851681,49.31075226,49.43609023,49.5529381,49.64752335,49.74398528,49.84093319,49.94163733,50.04314145,50.13757751,50.22656967,50.30783095,50.38611507,50.4578327,50.50734414,50.537178,50.54371222,
South Asia (IDA & IBRD),TSA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.18058232,48.17978882,48.17908411,48.17827312,48.1775826,48.17749052,48.17773819,48.17832856,48.17876216,48.1783638,48.17567585,48.19318834,48.21040643,48.20621712,48.20186695,48.2008171,48.20412649,48.20919086,48.21673004,48.22769307,48.24084028,48.25368489,48.26683256,48.28107017,48.29631634,48.31265659,48.3280312,48.34211993,48.35626765,48.37036384,48.38264063,48.39241637,48.40114865,48.40778165,48.41045514,48.41037396,48.40881812,48.40730692,48.40689342,48.40719715,48.40850846,48.4127448,48.42121655,48.43247602,48.44526939,48.46056997,48.48102953,48.50401117,48.52948745,48.55525446,48.57703533,48.59765879,48.61751768,48.63646128,48.65356813,48.67708148,48.7070437,48.73322276,48.75668029,48.77991015,48.80189314,48.82359308,48.84662444,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.29905125,50.30612189,50.31152142,50.31452277,50.31797246,50.32099291,50.32292196,50.32564271,50.32895482,50.33127608,50.33414448,50.32796737,50.31311404,50.29658841,50.27666801,50.25730813,50.243938,50.23409342,50.22982876,50.22655498,50.19750313,50.18857657,50.22292178,50.27254172,50.33256,50.39921194,50.43001672,50.42038733,50.41841226,50.41550513,50.40761724,50.40022291,50.40956032,50.43436152,50.45505205,50.47539166,50.49880269,50.50665663,50.49987106,50.49388401,50.48239141,50.46774378,50.45175071,50.43281487,50.41367259,50.39602165,50.37785152,50.3588467,50.34145424,50.32671742,50.31228665,50.29765217,50.28381319,50.26977943,50.25464486,50.2340016,50.22099372,50.21371872,50.2023944,50.19270689,50.18382815,50.17671516,50.17018774,
Trinidad and Tobago,TTO,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.80196278,49.8552648,49.95331921,50.04767963,50.1393148,50.23942822,50.35662037,50.47981492,50.59331466,50.69729278,50.73729131,50.71630688,50.69232827,50.66897989,50.64505989,50.62328217,50.61356416,50.60400687,50.58350181,50.56405139,50.54874221,50.52949387,50.51696424,50.5076101,50.49711035,50.49096296,50.48398103,50.48171168,50.47865515,50.47484099,50.47073946,50.46590567,50.46549908,50.46446065,50.4681522,50.47215906,50.47752685,50.47949014,50.47967143,50.48170283,50.48337228,50.49242959,50.50870603,50.52705925,50.54497154,50.56589303,50.58089837,50.59005922,50.60385424,50.62386213,50.64468736,50.66041323,50.67097695,50.68184232,50.696062,50.71830333,50.74448898,50.76149376,50.58812036,50.53162758,50.65201196,50.65823842,50.68143045,
Tunisia,TUN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.73710912,49.68253601,49.6324862,49.5828454,49.53826442,49.50247707,49.54475429,49.6389075,49.70042861,49.74320277,49.78052084,49.81518861,49.84688396,49.87191712,49.89250178,49.90849485,49.88364246,49.82086142,49.76285701,49.71488536,49.67344952,49.63722096,49.60492196,49.5852647,49.59728166,49.61925295,49.62909903,49.63642492,49.64096219,49.64385187,49.64751873,49.65216269,49.65664456,49.66085649,49.6637206,49.6772792,49.70597685,49.73963031,49.7776721,49.81885596,49.86051188,49.9021873,49.94533195,49.99114167,50.04318308,50.08598098,50.11544745,50.14524505,50.17399194,50.20277242,50.23277975,50.2502237,50.2691737,50.30228444,50.33557769,50.36914964,50.40411472,50.43978115,50.47613597,50.51399607,50.55940676,50.60693409,50.64491539,
